Time [s],Current [A],Terminal voltage [V],Loss of charge to sei [Ah]
79860.0,-1.1909681390859964e-05,3.9,0.0018820794913958548
79920.0,-1.1907668773954923e-05,3.9,0.0018833124166790596
79980.0,-1.1905658803721368e-05,3.9,0.0018845449339644268
80040.00000000001,-1.1903648964880667e-05,3.9,0.0018857774309347596
80100.00000000001,-1.1901638769149718e-05,3.9,0.0018870097591323202
80160.0,-1.189962879430502e-05,3.9,0.0018882419301687828
80220.0,-1.1897621224438083e-05,3.9,0.0018894738228634057
80280.0,-1.1895616308478975e-05,3.9,0.001890705308583966
80340.0,-1.1893611524307461e-05,3.9,0.0018919367740404744
80400.0,-1.1891606334477632e-05,3.9,0.001893168071147515
80460.00000000001,-1.1889601427163467e-05,3.9,0.001894399211487566
80520.0,-1.1887598905996477e-05,3.9,0.0018956300741834898
80580.0,-1.1885598998842014e-05,3.9,0.0018968605309248648
80640.0,-1.1883599221466034e-05,3.9,0.0018980909674529446
80700.0,-1.1881599094094514e-05,3.9,0.001899321236053108
80760.0,-1.1879599188071616e-05,3.9,0.0019005513482787274
80820.00000000001,-1.1877601698806433e-05,3.9,0.0019017811835550427
80880.00000000001,-1.1875606807983322e-05,3.9,0.0019030106138920547
80940.0,-1.1873612046101078e-05,3.9,0.0019042400240663383
81000.0,-1.1871616899576177e-05,3.9,0.001905469266732485
81060.0,-1.1869622015287031e-05,3.9,0.0019066983534149135
81120.0,-1.1867629500336564e-05,3.9,0.0019079271638399477
81180.0,-1.1865639585713195e-05,3.9,0.00190915557033672
81240.00000000001,-1.1863649800246618e-05,3.9,0.0019103839567210941
81300.0,-1.186165965546546e-05,3.9,0.001911612176015388
81360.0,-1.1859669740335618e-05,3.9,0.0019128402397151545
81420.0,-1.1857682197674355e-05,3.9,0.0019140680278465602
81480.0,-1.1855697252708657e-05,3.9,0.0019152954130565475
81540.0,-1.1853712436696451e-05,3.9,0.0019165227782042694
81600.00000000001,-1.1851727244763126e-05,3.9,0.0019177499766782123
81660.00000000001,-1.1849742312862428e-05,3.9,0.0019189770199452083
81720.0,-1.1847759718985906e-05,3.9,0.0019202037883300392
81780.0,-1.1845779720212418e-05,3.9,0.001921430154796096
81840.0,-1.184379985029129e-05,3.9,0.0019226565012498125
81900.0,-1.1841819576776793e-05,3.9,0.001923882681444333
81960.0,-1.1839839593319066e-05,3.9,0.0019251087068178736
82020.00000000001,-1.1837861921258077e-05,3.9,0.0019263344579925922
82080.0,-1.1835886845991022e-05,3.9,0.0019275598082470432
82140.0,-1.183391189972582e-05,3.9,0.001928785138538878
82200.0,-1.1831936566826869e-05,3.9,0.0019300103029843755
82260.0,-1.1829961487502e-05,3.9,0.0019312353129932762
82320.0,-1.182798872955433e-05,3.9,0.001932460049483863
82380.00000000001,-1.1826018563768837e-05,3.9,0.0019336843860485687
82440.00000000001,-1.182404852665255e-05,3.9,0.0019349087027001576
82500.0,-1.1822078095975993e-05,3.9,0.0019361328539165797
82560.0,-1.1820107882729111e-05,3.9,0.0019373568510791883
82620.0,-1.1818140042308224e-05,3.9,0.0019385805754011964
82680.0,-1.1816174757787143e-05,3.9,0.001939803900787582
82740.0,-1.1814209600139422e-05,3.9,0.0019410272063101657
82800.00000000001,-1.1812244040434612e-05,3.9,0.0019422503468070507
82860.0,-1.1810278710083758e-05,3.9,0.0019434733336313246
82920.0,-1.1808315756804644e-05,3.9,0.0019446960482899095
82980.0,-1.1806355332332138e-05,3.9,0.0019459183649990705
83040.0,-1.1804395033297226e-05,3.9,0.0019471406618935352
83100.0,-1.1802434329547847e-05,3.9,0.0019483627941700766
83160.00000000001,-1.1800473900939977e-05,3.9,0.0019495847731536436
83220.00000000001,-1.1798515746639748e-05,3.9,0.0019508064806436532
83280.0,-1.1796560164516623e-05,3.9,0.0019520277911663827
83340.0,-1.1794604710183055e-05,3.9,0.001953249081923316
83400.0,-1.1792648857683725e-05,3.9,0.0019544702084684277
83460.0,-1.1790693242497101e-05,3.9,0.0019556911820986463
83520.0,-1.1788739942729921e-05,3.9,0.001956911884904671
83580.00000000001,-1.1786789189755252e-05,3.9,0.0019581321917215315
83640.0,-1.1784838563167741e-05,3.9,0.0019593524788212927
83700.0,-1.1782887519978966e-05,3.9,0.0019605726021136674
83760.0,-1.1780936726962543e-05,3.9,0.001961792572867676
83820.0,-1.177898823070232e-05,3.9,0.001963012273464115
83880.0,-1.177704228350551e-05,3.9,0.0019642315790454868
83940.0,-1.1775096462867752e-05,3.9,0.001965450864958255
84000.00000000001,-1.1773150220542876e-05,3.9,0.001966669987466422
84060.0,-1.1771204211657988e-05,3.9,0.0019678889578112007
84120.0,-1.176926052732808e-05,3.9,0.001969107658662316
84180.0,-1.1767319355467004e-05,3.9,0.00197032596546846
84240.0,-1.1765378308328335e-05,3.9,0.0019715442526543146
84300.0,-1.1763436868251558e-05,3.9,0.001972762376836696
84360.00000000001,-1.1761495663274435e-05,3.9,0.0019739803492291375
84420.00000000001,-1.175955671284528e-05,3.9,0.001975198052789089
84480.0,-1.175762030361624e-05,3.9,0.001976415363270225
84540.0,-1.175568402057777e-05,3.9,0.001977632654179168
84600.0,-1.175374735471537e-05,3.9,0.00197884978248413
84660.0,-1.1751810887465595e-05,3.9,0.0019800667593710807
84720.0,-1.1749876698084523e-05,3.9,0.0019812834680840246
84780.00000000001,-1.1747945051609073e-05,3.9,0.0019824997846803532
84840.0,-1.1746013531415431e-05,3.9,0.0019837160817524017
84900.0,-1.1744081555479222e-05,3.9,0.0019849322166183296
84960.0,-1.1742149845567853e-05,3.9,0.0019861482004366513
85020.0,-1.1740220396438253e-05,3.9,0.0019873639167367683
85080.0,-1.1738293465484505e-05,3.9,0.001988579241878554
85140.00000000001,-1.1736366659659844e-05,3.9,0.001989794547543773
85200.00000000001,-1.173443942499274e-05,3.9,0.001991009691399118
85260.0,-1.1732512430826562e-05,3.9,0.0019922246845757575
85320.0,-1.1730587699290306e-05,3.9,0.0019934394108873216
85380.0,-1.172866546718585e-05,3.9,0.0019946537469949376
85440.0,-1.1726743359251994e-05,3.9,0.0019958680636735096
85500.0,-1.1724820859341466e-05,3.9,0.0019970822189368364
85560.00000000001,-1.1722898545893004e-05,3.9,0.001998296223888866
85620.0,-1.1720978536930108e-05,3.9,0.001999509962626291
85680.0,-1.1719060981156474e-05,3.9,0.002000723312110282
85740.0,-1.1717143547047155e-05,3.9,0.00200193664221256
85800.0,-1.1715225737059716e-05,3.9,0.0020031498112926195
85860.0,-1.1713308100331819e-05,3.9,0.002004362830427293
85920.00000000001,-1.1711392751940144e-05,3.9,0.0020055755839952045
85980.00000000001,-1.1709479874635464e-05,3.9,0.002006787949256336
86040.0,-1.1707567120015511e-05,3.9,0.00200800029518289
86100.0,-1.170565395815512e-05,3.9,0.0020092124804786723
86160.0,-1.1703741004430441e-05,3.9,0.002010424516193491
86220.0,-1.170183029337499e-05,3.9,0.002011636286986764
86280.0,-1.1699922072587572e-05,3.9,0.0020128476704160936
86340.00000000001,-1.1698013975429587e-05,3.9,0.0020140590345577862
86400.0,-1.1696105472694302e-05,3.9,0.0020152702384585576
86460.0,-1.1694197139886367e-05,3.9,0.002016481293141324
86520.0,-1.1692291097786517e-05,3.9,0.0020176920835451536
86580.0,-1.1690387494455985e-05,3.9,0.002018902487524053
86640.0,-1.1688484012185554e-05,3.9,0.0020201128722620774
86700.00000000001,-1.1686580109846852e-05,3.9,0.0020213230971474613
86760.00000000001,-1.1684676437133461e-05,3.9,0.0020225331731763318
86820.0,-1.1682774990590571e-05,3.9,0.002023742985566274
86880.0,-1.1680875999733328e-05,3.9,0.002024952412466518
86940.0,-1.1678977130842765e-05,3.9,0.0020261618201724576
87000.0,-1.1677077861426384e-05,3.9,0.0020273710684124697
87060.0,-1.167517877800865e-05,3.9,0.002028580168156003
87120.00000000001,-1.1673281938343385e-05,3.9,0.0020297890048980374
87180.0,-1.167138755031385e-05,3.9,0.002030997457081852
87240.0,-1.1669493283985383e-05,3.9,0.0020322058901177304
87300.0,-1.1667598594569007e-05,3.9,0.0020334141640728446
87360.0,-1.1665704104190413e-05,3.9,0.002034622289890061
87420.0,-1.1663811839574234e-05,3.9,0.002035830153340652
87480.00000000001,-1.1661922020921601e-05,3.9,0.00203703763316074
87540.00000000001,-1.1660032323764816e-05,3.9,0.002038245093879092
87600.0,-1.1658142215187574e-05,3.9,0.0020394523959002867
87660.0,-1.1656252312565563e-05,3.9,0.0020406595501407192
87720.0,-1.1654364597132373e-05,3.9,0.002041866442646858
87780.0,-1.1652479334337841e-05,3.9,0.002043072952446482
87840.0,-1.1650594193378117e-05,3.9,0.0020442794431903798
87900.00000000001,-1.1648708629718917e-05,3.9,0.0020454857756191953
87960.0,-1.1646823260972855e-05,3.9,0.0020466919606229594
88020.0,-1.164494013071475e-05,3.9,0.0020478978845222076
88080.0,-1.164305940159387e-05,3.9,0.0020491034266352463
88140.0,-1.164117879165199e-05,3.9,0.002050308949738372
88200.0,-1.1639297756665329e-05,3.9,0.0020515143149069577
88260.00000000001,-1.1637416926847813e-05,3.9,0.0020527195330047867
88320.00000000001,-1.1635538298336554e-05,3.9,0.0020539244906253554
88380.0,-1.1633662092816743e-05,3.9,0.0020551290673763243
88440.0,-1.1631786007644885e-05,3.9,0.002056333625163027
88500.0,-1.1629909488582182e-05,3.9,0.002057538025394202
88560.0,-1.1628033184422437e-05,3.9,0.0020587422789074892
88620.0,-1.1626159061818538e-05,3.9,0.002059946272568271
88680.00000000001,-1.1624287360593917e-05,3.9,0.0020611498862724083
88740.0,-1.162241577956761e-05,3.9,0.0020623534810577343
88800.0,-1.162054375797315e-05,3.9,0.0020635569186650384
88860.0,-1.1618671926478334e-05,3.9,0.002064760209905914
88920.0,-1.1616802316538566e-05,3.9,0.00206596324191655
88980.0,-1.161493510371755e-05,3.9,0.0020671658948798496
89040.00000000001,-1.1613068009793837e-05,3.9,0.0020683685289696082
89100.00000000001,-1.161120047707546e-05,3.9,0.0020695710062573532
89160.0,-1.1609333135838719e-05,3.9,0.002070773337528723
89220.0,-1.160746798383582e-05,3.9,0.00207197541018964
89280.0,-1.1605605233405822e-05,3.9,0.0020731771047089002
89340.0,-1.1603742602267273e-05,3.9,0.002074378780399728
89400.0,-1.1601879534671234e-05,3.9,0.002075580299663034
89460.00000000001,-1.1600016654427794e-05,3.9,0.0020767816732586413
89520.0,-1.159815594864736e-05,3.9,0.002077982788861102
89580.0,-1.1596297650584275e-05,3.9,0.002079183527224003
89640.0,-1.1594439472072145e-05,3.9,0.0020803842468033857
89700.0,-1.1592580843507408e-05,3.9,0.002081584810328258
89760.0,-1.1590722383122227e-05,3.9,0.0020827852285327177
89820.00000000001,-1.158886615014288e-05,3.9,0.0020839853893588932
89880.00000000001,-1.1587012271904737e-05,3.9,0.0020851851738440106
89940.0,-1.1585158510508186e-05,3.9,0.002086384939590352
90000.0,-1.1583304327569535e-05,3.9,0.002087584549653721
90060.0,-1.1581450311144725e-05,3.9,0.0020887840147425737
90120.0,-1.1579598474568189e-05,3.9,0.0020899832230655744
90180.0,-1.1577749013729696e-05,3.9,0.002091182055942464
90240.00000000001,-1.1575899670820893e-05,3.9,0.002092380870125133
90300.0,-1.1574049890338891e-05,3.9,0.0020935795289949016
90360.0,-1.1572200276033295e-05,3.9,0.0020947780432346783
90420.0,-1.157035285459073e-05,3.9,0.002095976301318609
90480.0,-1.1568507782124191e-05,3.9,0.0020971741848478283
90540.0,-1.1566662826249298e-05,3.9,0.002098372049727215
90600.00000000001,-1.15648174673421e-05,3.9,0.0020995697596622987
90660.00000000001,-1.1562972223823704e-05,3.9,0.0021007673253105714
90720.0,-1.1561129177564753e-05,3.9,0.002101964635410578
90780.0,-1.1559288494957896e-05,3.9,0.0021031615718437643
90840.0,-1.1557447929723325e-05,3.9,0.002104358489671321
90900.0,-1.155560689765679e-05,3.9,0.0021055552529217207
90960.0,-1.1553766080095967e-05,3.9,0.0021067518722271226
91020.00000000001,-1.1551927405486535e-05,3.9,0.002107948236589452
91080.0,-1.1550091070749591e-05,3.9,0.002109144228169342
91140.0,-1.154825485228093e-05,3.9,0.0021103402011876404
91200.0,-1.1546418192986871e-05,3.9,0.0021115360199944716
91260.0,-1.154458170754776e-05,3.9,0.002112731695196772
91320.0,-1.1542747389545984e-05,3.9,0.002113927116058812
91380.00000000001,-1.1540915404053667e-05,3.9,0.0021151221650193147
91440.00000000001,-1.1539083534323733e-05,3.9,0.0021163171954620805
91500.0,-1.153725121831556e-05,3.9,0.0021175120720576365
91560.0,-1.1535419054740517e-05,3.9,0.002118706805387797
91620.0,-1.1533589072774957e-05,3.9,0.0021199012849781266
91680.0,-1.1531761415054647e-05,3.9,0.002121095393544354
91740.0,-1.1529933872660422e-05,3.9,0.002122289483636529
91800.00000000001,-1.1528105890489659e-05,3.9,0.002123483420244329
91860.00000000001,-1.152627808205087e-05,3.9,0.0021246772139245224
91920.0,-1.1524452397999044e-05,3.9,0.0021258707544629715
91980.0,-1.1522629045910454e-05,3.9,0.0021270639248512917
92040.0,-1.1520805809620104e-05,3.9,0.0021282570768090927
92100.0,-1.1518982125089744e-05,3.9,0.002129450075643912
92160.00000000001,-1.1517158584328371e-05,3.9,0.002130642931887593
92220.00000000001,-1.1515337229155188e-05,3.9,0.002131835535585259
92280.0,-1.1513518172857544e-05,3.9,0.002133027770003372
92340.0,-1.151169923061244e-05,3.9,0.0021342199860343004
92400.0,-1.15098798550356e-05,3.9,0.002135412049302241
92460.0,-1.1508060581630736e-05,3.9,0.0021366039703141918
92520.0,-1.1506243530005098e-05,3.9,0.0021377956393735294
92580.00000000001,-1.1504428747614142e-05,3.9,0.002138986940020465
92640.00000000001,-1.1502614077778362e-05,3.9,0.0021401782223233945
92700.0,-1.150079894031309e-05,3.9,0.0021413693522219094
92760.0,-1.1498983982725902e-05,3.9,0.002142560340198284
92820.0,-1.1497171159187213e-05,3.9,0.0021437510768131185
92880.0,-1.1495360642230635e-05,3.9,0.0021449414458793174
92940.0,-1.14935502397339e-05,3.9,0.0021461317966445254
93000.00000000001,-1.1491739355137242e-05,3.9,0.0021473219953624966
93060.0,-1.1489928670116352e-05,3.9,0.0021485120524908606
93120.0,-1.1488120071894158e-05,3.9,0.0021497018588464557
93180.0,-1.1486313802351088e-05,3.9,0.002150891298513818
93240.0,-1.1484507648463197e-05,3.9,0.0021520807199230216
93300.0,-1.1482701025570472e-05,3.9,0.002153269989640779
93360.00000000001,-1.1480894549153836e-05,3.9,0.0021544591181001673
93420.00000000001,-1.1479090211644017e-05,3.9,0.002155647996373267
93480.0,-1.1477288154667979e-05,3.9,0.002156836508815172
93540.0,-1.1475486210823042e-05,3.9,0.0021580250030416013
93600.0,-1.1473683799221336e-05,3.9,0.0021592133459309784
93660.0,-1.147188158672435e-05,3.9,0.002160401547891941
93720.0,-1.1470081456226157e-05,3.9,0.0021615895002507998
93780.00000000001,-1.146828360356302e-05,3.9,0.0021627770876321934
93840.0,-1.1466485863989202e-05,3.9,0.0021639646568406084
93900.0,-1.1464687679398834e-05,3.9,0.0021651520750649933
93960.0,-1.1462889621804442e-05,3.9,0.002166339352689631
94020.0,-1.1461093694287522e-05,3.9,0.002167526381294095
94080.0,-1.145930005196779e-05,3.9,0.0021687130457714856
94140.00000000001,-1.1457506523056929e-05,3.9,0.0021698996921182493
94200.00000000001,-1.1455712512078102e-05,3.9,0.002171086187832619
94260.0,-1.1453918673496916e-05,3.9,0.0021722725432746456
94320.0,-1.1452126938240286e-05,3.9,0.0021734586502761663
94380.0,-1.1450337458175463e-05,3.9,0.0021746443939977137
94440.0,-1.1448548090038298e-05,3.9,0.0021758301196308037
94500.0,-1.1446758255807022e-05,3.9,0.0021770156949818
94560.00000000001,-1.1444968577271226e-05,3.9,0.002178201130386578
94620.0,-1.144318101526645e-05,3.9,0.002179386317928262
94680.0,-1.1441395693686394e-05,3.9,0.0021805711430337923
94740.0,-1.1439610483313566e-05,3.9,0.0021817559500928907
94800.0,-1.1437824804053989e-05,3.9,0.0021829406072188294
94860.0,-1.1436039278666239e-05,3.9,0.002184125124723401
94920.00000000001,-1.143425585740395e-05,3.9,0.002185309394940075
94980.00000000001,-1.143247469226955e-05,3.9,0.0021864933035611574
95040.0,-1.1430693639050033e-05,3.9,0.0021876771941776577
95100.0,-1.1428912118244562e-05,3.9,0.002188860935208575
95160.0,-1.142713075610477e-05,3.9,0.002190044536941746
95220.0,-1.1425351448443274e-05,3.9,0.0021912278919599786
95280.0,-1.1423574402094437e-05,3.9,0.0021924108862199413
95340.00000000001,-1.1421797467989937e-05,3.9,0.0021935938625170085
95400.0,-1.1420020088384009e-05,3.9,0.002194776689574742
95460.0,-1.1418242798030155e-05,3.9,0.0021959593776570813
95520.0,-1.1416467632683967e-05,3.9,0.00219714181959525
95580.0,-1.1414694714325405e-05,3.9,0.0021983239016092246
95640.0,-1.1412921907423818e-05,3.9,0.0021995059657018462
95700.00000000001,-1.141114863031878e-05,3.9,0.002200687880900043
95760.00000000001,-1.1409375461088732e-05,3.9,0.0022018696574439664
95820.0,-1.1407604403052075e-05,3.9,0.0022030511884122764
95880.0,-1.1405835564998012e-05,3.9,0.002204232360287276
95940.0,-1.1404066837133665e-05,3.9,0.002205413514282294
96000.0,-1.1402297664879418e-05,3.9,0.0022065945197264633
96060.0,-1.1400528610739793e-05,3.9,0.002207775386836247
96120.00000000001,-1.139876160176807e-05,3.9,0.0022089560089367864
96180.0,-1.1396996855682082e-05,3.9,0.0022101362727717125
96240.0,-1.1395232222016172e-05,3.9,0.0022113165187678664
96300.0,-1.139346711588811e-05,3.9,0.002212496616555436
96360.0,-1.1391702116296418e-05,3.9,0.002213676576327277
96420.0,-1.1389939224129845e-05,3.9,0.002214856291654079
96480.00000000001,-1.1388178535990528e-05,3.9,0.002216035649539783
96540.00000000001,-1.1386417957205992e-05,3.9,0.0022172149896277638
96600.0,-1.1384656907607993e-05,3.9,0.0022183941818481124
96660.0,-1.1382896002980882e-05,3.9,0.0022195732363701672
96720.0,-1.1381137137225243e-05,3.9,0.00222075204700922
96780.0,-1.1379380499305282e-05,3.9,0.0022219305010285346
96840.0,-1.1377623972065592e-05,3.9,0.00222310893729102
96900.00000000001,-1.1375866956667201e-05,3.9,0.0022242872260255227
96960.0,-1.1374110122696831e-05,3.9,0.002225465377377954
97020.0,-1.1372355294688332e-05,3.9,0.0022266432854072724
97080.0,-1.1370602686149765e-05,3.9,0.002227820837635065
97140.0,-1.1368850187858974e-05,3.9,0.0022289983721467763
97200.0,-1.1367097225460974e-05,3.9,0.0022301757594688394
97260.00000000001,-1.1365344393182182e-05,3.9,0.002231353009723852
97320.00000000001,-1.1363593581697113e-05,3.9,0.0022325300172135053
97380.0,-1.1361844997970218e-05,3.9,0.002233706669716719
97440.0,-1.1360096524866814e-05,3.9,0.002234883304544434
97500.0,-1.135834759317217e-05,3.9,0.002236059792519567
97560.0,-1.1356598770131797e-05,3.9,0.0022372361437414537
97620.0,-1.1354851985894109e-05,3.9,0.002238412252753593
97680.00000000001,-1.1353107406548565e-05,3.9,0.002239588007591295
97740.0,-1.1351362936649679e-05,3.9,0.002240763744793922
97800.0,-1.1349617962254372e-05,3.9,0.0022419393354797404
97860.0,-1.1347873147783906e-05,3.9,0.002243114789724927
97920.0,-1.1346130355511094e-05,3.9,0.0022442900023138764
97980.0,-1.1344389768914352e-05,3.9,0.0022454648615372703
98040.00000000001,-1.1342649291855684e-05,3.9,0.002246639703165877
98100.00000000001,-1.1340908341474584e-05,3.9,0.002247814398612165
98160.0,-1.133916750795561e-05,3.9,0.002248988957929246
98220.0,-1.1337428683447726e-05,3.9,0.002250163276141496
98280.0,-1.133569205353274e-05,3.9,0.0022513372417940106
98340.0,-1.1333955532682346e-05,3.9,0.0022525111898918553
98400.0,-1.1332218552475467e-05,3.9,0.0022536849921406077
98460.00000000001,-1.133048169657113e-05,3.9,0.002254858658570393
98520.00000000001,-1.1328746861419661e-05,3.9,0.0022560320844446586
98580.0,-1.13270141937376e-05,3.9,0.0022572051585619548
98640.0,-1.1325281633608679e-05,3.9,0.002258378215164545
98700.0,-1.1323548582480047e-05,3.9,0.0022595511262500094
98760.0,-1.1321815707025913e-05,3.9,0.0022607239018255726
98820.00000000001,-1.1320084790564528e-05,3.9,0.00226189643739284
98880.00000000001,-1.131835606356155e-05,3.9,0.0022630686220028516
98940.0,-1.1316627445400632e-05,3.9,0.00226424078913799
99000.0,-1.1314898362418578e-05,3.9,0.002265412811086692
99060.0,-1.1313169379728315e-05,3.9,0.002266584697833397
